(340, 2)
(535, 0)
(83, 3)
(609, 1)
(178, 3)
(186, 3)
(709, 2)
(573, 3)
(241, 0)
(589, 2)
(841, 1)
(976, 0)
(180, 3)
(767, 3)
(732, 1)
(1017, 0)
(837, 1)
(100, 0)
(252, 2)
(229, 3)
(164, 1)
(961, 1)
(531, 2)
(912, 0)
(482, 0)
(919, 0)
(624, 1)
(156, 3)
(572, 1)
(654, 1)
(775, 0)
(523, 3)
(226, 3)
(645, 2)
(866, 2)
(48, 3)
(332, 3)
(831, 3)
(746, 2)
(648, 1)
(129, 1)
(380, 3)
(822, 3)
(366, 2)
(662, 3)
(916, 2)
(694, 2)
(818, 1)
(279, 2)
(820, 0)
(132, 2)
(54, 2)
(685, 2)
(901, 2)
(357, 0)
(756, 0)
(321, 3)
(243, 0)
(466, 1)
(766, 2)
(349, 0)
(561, 2)
(536, 0)
(1000, 0)
(42, 3)
(336, 1)
(799, 3)
(933, 0)
(580, 2)
(759, 3)
(153, 0)
(476, 2)
(363, 2)
(81, 3)
(526, 3)
(460, 3)
(813, 2)
(474, 0)
(890, 1)
(450, 0)
(651, 0)
(529, 3)
(454, 1)
(283, 3)
(440, 1)
