(10202, 1)
(14812, 0)
(29268, 3)
(13805, 0)
(35960, 1)
(18384, 3)
(7624, 0)
(14501, 3)
(29006, 3)
(10513, 2)
(16299, 0)
(11967, 1)
(26851, 0)
(17238, 1)
(28878, 3)
(31769, 1)
(32103, 3)
(23827, 3)
(26446, 2)
(20144, 0)
(10344, 3)
(6291, 1)
(17237, 0)
(9096, 0)
(6371, 0)
(10239, 2)
(10339, 2)
(17608, 3)
(18779, 0)
(26801, 2)
(30719, 0)
(9808, 0)
(29799, 3)
(22509, 0)
(21428, 1)
(16327, 1)
(11602, 0)
(10796, 1)
(23986, 2)
(24891, 0)
(16894, 3)
(17879, 3)
(33909, 3)
(33048, 2)
(22209, 1)
(19499, 2)
(24509, 2)
(15482, 0)
(29007, 2)
(9468, 2)
(9012, 1)
(28035, 3)
(36569, 3)
(12969, 1)
(11375, 3)
(20841, 0)
(26753, 0)
(10507, 1)
(26421, 1)
(10140, 0)
(27888, 0)
(10436, 1)
(10613, 0)
(4949, 2)
(21630, 1)
(20762, 2)
(18333, 1)
(10706, 2)
(7070, 3)
(10212, 3)
(25782, 3)
(20516, 3)
(29824, 3)
(11097, 3)
(1259, 0)
(20712, 2)
(6830, 2)
(12448, 1)
(26729, 3)
(10227, 0)
(24467, 3)
(13381, 3)
(8852, 0)
(14182, 2)
(28668, 0)
