(58260, 1)
(10946, 0)
(36949, 1)
(18724, 0)
(12781, 3)
(40754, 1)
(16591, 0)
(45525, 2)
(14183, 3)
(17903, 2)
(4847, 2)
(27879, 1)
(21688, 1)
(9967, 1)
(24731, 3)
(6890, 2)
(25238, 3)
(7855, 0)
(21943, 3)
(47075, 1)
(44686, 0)
(43096, 1)
(58476, 1)
(46560, 1)
(49613, 1)
(6393, 0)
(53583, 1)
(32679, 1)
(26749, 2)
(18632, 1)
(36533, 0)
(24039, 3)
(20299, 2)
(10932, 3)
(43111, 3)
(14286, 0)
(20451, 3)
(36685, 3)
(54412, 3)
(24986, 0)
(17845, 1)
(48719, 2)
(43331, 2)
(20713, 1)
(12859, 3)
(10898, 0)
(39040, 2)
(15345, 1)
(35670, 3)
(30705, 2)
(28388, 0)
(59490, 3)
(8783, 1)
(22086, 1)
(6894, 0)
(44698, 2)
(21722, 2)
(41547, 0)
(11401, 3)
(29922, 1)
(32416, 2)
(24806, 2)
(5532, 0)
(34807, 2)
(24715, 1)
(58750, 2)
(58202, 0)
(48367, 2)
(36021, 3)
(18351, 1)
(19639, 3)
(8410, 1)
(17724, 2)
(28377, 2)
(14537, 0)
(24895, 3)
(47570, 3)
(16811, 1)
(5807, 2)
(41929, 2)
(41657, 0)
(39862, 0)
(8895, 3)
(24451, 3)
(46654, 0)
