(21168, 2)
(23806, 0)
(17312, 0)
(37132, 3)
(15890, 2)
(20008, 3)
(8055, 2)
(33646, 1)
(18089, 2)
(21371, 0)
(9545, 0)
(23205, 2)
(30238, 0)
(14148, 1)
(9919, 1)
(2037, 1)
(17508, 3)
(36363, 1)
(4761, 0)
(29653, 0)
(8051, 3)
(34799, 1)
(16671, 3)
(22703, 2)
(30046, 2)
(14337, 2)
(16382, 1)
(30950, 0)
(16053, 3)
(6259, 1)
(16150, 0)
(20317, 3)
(27710, 3)
(29250, 3)
(28835, 2)
(31306, 1)
(18736, 1)
(28492, 0)
(12552, 0)
(6241, 2)
(13161, 2)
(3595, 3)
(20909, 0)
(23679, 3)
(22132, 1)
(17465, 2)
(7450, 3)
(20963, 3)
(16498, 0)
(21774, 3)
(9342, 2)
(25553, 1)
(14524, 2)
(21426, 2)
(14584, 3)
(31721, 3)
(2619, 1)
(14402, 3)
(20133, 1)
(36948, 3)
(20669, 3)
(29465, 0)
(7456, 3)
(30958, 0)
(12587, 2)
(20590, 3)
(28090, 1)
(17432, 0)
(2030, 1)
(22736, 2)
(8295, 3)
(21370, 3)
(29399, 0)
(34401, 3)
(18532, 3)
(23832, 2)
(12250, 2)
(4553, 1)
(19811, 3)
(23715, 0)
(15347, 1)
(7658, 2)
(28275, 0)
(37143, 1)
(10721, 3)
