(989, 3)
(243, 1)
(871, 3)
(767, 2)
(597, 1)
(577, 1)
(923, 1)
(667, 2)
(234, 0)
(50, 3)
(691, 3)
(302, 3)
(433, 3)
(755, 0)
(54, 2)
(158, 1)
(706, 2)
(446, 2)
(177, 0)
(967, 1)
(479, 3)
(757, 0)
(447, 1)
(453, 0)
(107, 1)
(981, 1)
(557, 1)
(94, 2)
(955, 2)
(247, 2)
(288, 3)
(329, 0)
(477, 2)
(75, 3)
(574, 0)
(95, 0)
(758, 1)
(362, 3)
(351, 3)
(359, 0)
(723, 1)
(417, 0)
(415, 2)
(729, 3)
(958, 2)
(485, 2)
(994, 2)
(249, 3)
(287, 2)
(233, 1)
(170, 0)
(5, 3)
(815, 1)
(115, 3)
(701, 1)
(673, 2)
(759, 2)
(382, 1)
(806, 3)
(677, 0)
(675, 2)
(837, 1)
(207, 2)
(934, 0)
(929, 1)
(434, 1)
(103, 3)
(626, 2)
(867, 2)
(562, 2)
(985, 2)
(480, 0)
(461, 1)
(357, 2)
(245, 3)
(217, 3)
(101, 1)
(959, 2)
(439, 0)
(642, 3)
(1010, 3)
(106, 2)
(87, 0)
(919, 1)
(99, 0)
