(1975, 0)
(2851, 2)
(1467, 3)
(5066, 1)
(3994, 1)
(329, 3)
(2772, 0)
(3483, 3)
(4110, 2)
(1464, 0)
(2725, 2)
(4463, 0)
(1458, 3)
(1797, 0)
(1548, 3)
(803, 1)
(2760, 0)
(3519, 3)
(3822, 1)
(2780, 1)
(3084, 1)
(2886, 1)
(4652, 3)
(3973, 2)
(3172, 1)
(4511, 3)
(4950, 1)
(4033, 1)
(1288, 0)
(822, 2)
(837, 2)
(2884, 2)
(3602, 1)
(637, 0)
(3749, 1)
(558, 0)
(3748, 3)
(4669, 0)
(727, 3)
(1381, 2)
(4895, 1)
(459, 2)
(4687, 3)
(3760, 3)
(1788, 1)
(819, 2)
(1311, 0)
(823, 2)
(4010, 2)
(3648, 3)
(1807, 3)
(1906, 1)
(864, 2)
(2168, 0)
(984, 0)
(3917, 0)
(953, 1)
(833, 0)
(4042, 0)
(2764, 3)
(3547, 0)
(2299, 2)
(4991, 0)
(4528, 2)
(1905, 2)
(1663, 3)
(3344, 1)
(3500, 3)
(677, 0)
(564, 1)
(3691, 1)
(769, 1)
(4472, 0)
(1197, 3)
(3468, 0)
(3864, 0)
(1973, 1)
(4384, 1)
(700, 2)
(3410, 0)
(3148, 2)
(1454, 1)
(916, 1)
(954, 3)
(762, 1)
