(343, 3)
(337, 0)
(107, 2)
(523, 3)
(534, 1)
(238, 0)
(441, 3)
(375, 0)
(578, 1)
(61, 0)
(333, 3)
(693, 2)
(364, 1)
(466, 0)
(346, 3)
(543, 0)
(979, 0)
(354, 1)
(323, 3)
(43, 1)
(35, 2)
(546, 1)
(25, 0)
(1001, 0)
(990, 2)
(350, 2)
(691, 3)
(290, 1)
(823, 2)
(749, 1)
(482, 3)
(253, 2)
(754, 0)
(424, 0)
(755, 3)
(1009, 1)
(719, 1)
(875, 3)
(179, 2)
(1015, 0)
(530, 1)
(161, 1)
(593, 0)
(601, 1)
(928, 3)
(846, 2)
(418, 2)
(139, 2)
(849, 2)
(690, 1)
(958, 0)
(942, 3)
(810, 2)
(249, 1)
(241, 2)
(764, 2)
(544, 3)
(465, 1)
(438, 3)
(851, 0)
(959, 2)
(680, 1)
(573, 2)
(40, 2)
(98, 1)
(891, 0)
(747, 2)
(567, 3)
(714, 2)
(210, 2)
(937, 2)
(426, 3)
(697, 0)
(577, 2)
(242, 0)
(226, 2)
(92, 2)
(695, 0)
(835, 3)
(114, 0)
(29, 2)
(206, 2)
(86, 3)
(673, 0)
(59, 2)
