(3163, 0)
(3971, 1)
(11271, 2)
(16906, 1)
(17540, 3)
(10293, 3)
(10790, 1)
(10718, 3)
(16261, 0)
(14027, 2)
(19021, 1)
(3311, 2)
(9360, 3)
(14470, 3)
(15490, 0)
(1540, 1)
(18036, 2)
(10978, 1)
(7991, 3)
(6391, 3)
(14299, 0)
(10951, 2)
(8636, 3)
(19672, 0)
(6203, 0)
(3496, 3)
(16105, 3)
(14997, 1)
(18692, 3)
(19164, 1)
(16729, 1)
(14006, 3)
(19654, 0)
(10420, 1)
(8455, 0)
(10303, 0)
(16448, 0)
(8948, 2)
(20978, 3)
(5862, 3)
(4290, 3)
(20158, 1)
(10943, 3)
(16445, 2)
(4299, 0)
(14149, 0)
(18840, 1)
(3780, 3)
(15758, 0)
(12134, 2)
(7996, 3)
(16130, 1)
(18710, 1)
(12226, 0)
(6212, 1)
(15288, 0)
(17568, 3)
(14476, 1)
(17395, 0)
(11444, 1)
(7480, 0)
(4436, 3)
(12404, 1)
(18042, 3)
(14507, 2)
(8872, 3)
(18182, 3)
(11304, 2)
(7006, 0)
(6901, 1)
(11486, 3)
(9362, 2)
(14020, 1)
(16460, 1)
(8548, 2)
(12086, 2)
(4763, 0)
(9489, 1)
(9162, 0)
(6202, 0)
(14456, 2)
(7687, 2)
(12557, 0)
(10686, 3)
(8318, 1)
