(27856, 3)
(31327, 1)
(27486, 2)
(14216, 3)
(10017, 3)
(8116, 3)
(18536, 1)
(15875, 0)
(12086, 3)
(12556, 2)
(13263, 3)
(21740, 3)
(30757, 2)
(15314, 0)
(30345, 0)
(22813, 0)
(19513, 1)
(7283, 3)
(23248, 1)
(27903, 1)
(33079, 0)
(16591, 2)
(26994, 3)
(5671, 3)
(17493, 3)
(3978, 0)
(22032, 3)
(6257, 0)
(14408, 0)
(11695, 0)
(3581, 3)
(27248, 3)
(12158, 3)
(25041, 1)
(9423, 1)
(23422, 2)
(35966, 0)
(12480, 2)
(27515, 2)
(7624, 0)
(16125, 1)
(4027, 3)
(21305, 0)
(3001, 2)
(6845, 0)
(34590, 2)
(20202, 3)
(4701, 2)
(11781, 2)
(11601, 3)
(17687, 0)
(33824, 2)
(21772, 2)
(25872, 3)
(9659, 2)
(25775, 3)
(12437, 1)
(35575, 0)
(20512, 0)
(29364, 1)
(17225, 2)
(24313, 2)
(20909, 2)
(11296, 1)
(27824, 3)
(20219, 1)
(14150, 2)
(10210, 3)
(29577, 3)
(30918, 0)
(30542, 0)
(17219, 2)
(28816, 0)
(14515, 3)
(21743, 1)
(13074, 0)
(34631, 0)
(21049, 1)
(15347, 2)
(33324, 1)
(15155, 1)
(30608, 1)
(8838, 3)
(16049, 3)
(10052, 2)
