(16919, 1)
(29951, 1)
(27832, 1)
(11779, 2)
(15568, 0)
(28744, 2)
(29021, 1)
(14127, 1)
(25423, 0)
(31690, 3)
(35189, 2)
(22551, 2)
(33264, 0)
(22424, 1)
(15125, 0)
(8319, 0)
(17418, 2)
(11884, 3)
(21633, 0)
(25582, 0)
(31718, 3)
(24272, 1)
(5272, 0)
(33038, 1)
(11894, 0)
(18250, 1)
(14720, 3)
(11816, 3)
(3597, 2)
(18400, 0)
(8098, 1)
(12559, 0)
(26402, 1)
(24577, 1)
(22457, 1)
(26617, 3)
(8513, 3)
(24269, 3)
(12665, 2)
(33042, 1)
(10178, 3)
(30734, 0)
(16697, 1)
(33660, 1)
(22863, 0)
(14593, 2)
(27863, 1)
(35610, 2)
(9852, 2)
(34826, 0)
(23516, 2)
(9933, 0)
(10601, 3)
(15417, 0)
(20604, 3)
(35608, 2)
(16378, 2)
(36551, 1)
(32273, 1)
(27202, 2)
(24696, 2)
(35802, 0)
(14336, 3)
(21512, 3)
(13761, 3)
(16052, 0)
(30949, 0)
(13808, 0)
(13716, 1)
(4700, 1)
(7652, 3)
(23621, 3)
(19124, 1)
(9751, 1)
(25927, 3)
(7606, 0)
(28476, 0)
(13714, 3)
(21164, 1)
(7976, 0)
(22812, 0)
(22014, 3)
(13203, 2)
(28215, 2)
(10067, 3)
