(106, 0)
(856, 0)
(599, 0)
(232, 0)
(369, 2)
(705, 0)
(255, 1)
(1021, 3)
(689, 2)
(74, 0)
(931, 0)
(338, 2)
(418, 2)
(886, 3)
(835, 1)
(903, 3)
(331, 1)
(551, 0)
(612, 0)
(954, 0)
(885, 2)
(401, 0)
(771, 0)
(865, 1)
(722, 3)
(609, 3)
(657, 2)
(5, 0)
(675, 1)
(517, 1)
(215, 3)
(962, 3)
(259, 2)
(561, 0)
(778, 2)
(505, 0)
(494, 2)
(742, 3)
(60, 0)
(600, 0)
(650, 3)
(149, 2)
(974, 1)
(702, 0)
(647, 1)
(368, 3)
(381, 3)
(489, 2)
(37, 3)
(12, 1)
(712, 2)
(973, 3)
(344, 3)
(117, 1)
(235, 3)
(540, 3)
(355, 0)
(429, 2)
(653, 1)
(1006, 0)
(887, 0)
(704, 1)
(979, 1)
(797, 0)
(244, 3)
(444, 2)
(855, 1)
(660, 0)
(726, 1)
(526, 0)
(1015, 0)
(819, 1)
(1014, 3)
(464, 0)
(414, 3)
(204, 0)
(112, 0)
(901, 0)
(352, 0)
(1013, 1)
(193, 1)
(402, 3)
(148, 0)
(572, 1)
(8, 2)
