(860, 3)
(1021, 3)
(228, 3)
(146, 1)
(787, 3)
(726, 2)
(714, 0)
(491, 0)
(15, 3)
(757, 3)
(799, 2)
(616, 0)
(578, 0)
(127, 2)
(839, 0)
(645, 3)
(653, 2)
(150, 0)
(303, 3)
(208, 2)
(188, 0)
(402, 2)
(4, 0)
(329, 3)
(507, 2)
(516, 1)
(52, 1)
(717, 3)
(430, 1)
(539, 3)
(701, 3)
(666, 3)
(28, 2)
(1014, 2)
(737, 0)
(414, 3)
(97, 3)
(667, 1)
(207, 2)
(258, 0)
(837, 1)
(683, 1)
(226, 0)
(803, 1)
(608, 2)
(424, 2)
(999, 2)
(30, 0)
(391, 1)
(415, 3)
(640, 3)
(986, 3)
(609, 2)
(998, 3)
(121, 3)
(227, 2)
(179, 2)
(124, 2)
(703, 3)
(939, 2)
(91, 1)
(721, 2)
(368, 3)
(733, 1)
(80, 3)
(356, 2)
(449, 1)
(474, 3)
(427, 0)
(612, 1)
(378, 2)
(522, 1)
(206, 3)
(377, 2)
(381, 1)
(964, 0)
(956, 1)
(581, 3)
(263, 3)
(273, 0)
(670, 2)
(128, 0)
(814, 3)
(619, 2)
(393, 3)
