(20428, 2)
(11905, 3)
(57423, 3)
(39536, 2)
(25587, 0)
(39871, 2)
(30634, 0)
(8803, 1)
(38208, 0)
(40567, 2)
(19883, 1)
(20058, 2)
(11213, 1)
(24288, 3)
(10605, 0)
(53146, 0)
(20926, 0)
(58756, 3)
(25001, 1)
(40103, 0)
(50768, 1)
(13105, 0)
(27762, 2)
(10995, 3)
(28579, 3)
(38179, 1)
(58962, 3)
(22715, 3)
(28070, 2)
(33961, 3)
(39254, 0)
(25514, 2)
(44388, 1)
(37010, 1)
(23177, 0)
(41901, 0)
(30195, 0)
(39767, 2)
(46874, 2)
(51286, 3)
(46937, 3)
(39293, 0)
(45397, 2)
(21935, 1)
(28916, 3)
(22457, 0)
(25714, 3)
(10945, 2)
(11112, 2)
(55520, 2)
(45858, 0)
(9819, 0)
(25577, 2)
(29849, 2)
(34609, 2)
(25932, 2)
(23357, 3)
(43338, 1)
(26294, 1)
(22339, 3)
(54852, 0)
(8373, 0)
(47843, 0)
(8062, 0)
(8772, 0)
(18127, 1)
(42840, 2)
(19182, 0)
(53519, 3)
(56978, 2)
(19530, 0)
(15852, 2)
(46251, 0)
(12902, 1)
(53599, 3)
(29927, 3)
(31147, 3)
(22889, 1)
(8176, 3)
(17079, 2)
(8361, 1)
(57663, 0)
(11916, 1)
(22943, 2)
(52631, 1)
