(883, 1)
(2768, 1)
(767, 3)
(3854, 3)
(1930, 3)
(903, 2)
(2304, 2)
(2778, 3)
(2710, 2)
(4652, 1)
(4518, 2)
(1581, 3)
(1066, 1)
(1506, 1)
(988, 1)
(5020, 3)
(4181, 3)
(3355, 1)
(150, 0)
(3468, 1)
(1255, 3)
(2978, 0)
(5068, 2)
(3927, 3)
(828, 2)
(1548, 1)
(1044, 2)
(4398, 3)
(2946, 0)
(4017, 1)
(4039, 3)
(4860, 3)
(4247, 1)
(4701, 3)
(4443, 0)
(4109, 3)
(4685, 3)
(700, 1)
(2369, 2)
(2832, 2)
(3994, 2)
(4241, 1)
(4332, 3)
(2455, 1)
(933, 2)
(4097, 2)
(3708, 2)
(287, 1)
(1504, 0)
(5063, 3)
(1499, 2)
(3644, 0)
(3592, 2)
(2910, 3)
(766, 3)
(3277, 0)
(644, 3)
(4716, 3)
(4722, 0)
(3750, 1)
(529, 0)
(1519, 0)
(3659, 1)
(4112, 3)
(1661, 2)
(1942, 2)
(866, 1)
(4429, 2)
(930, 2)
(3479, 0)
(1192, 1)
(576, 3)
(4010, 3)
(3979, 0)
(2638, 3)
(2854, 0)
(1583, 2)
(4584, 1)
(768, 1)
(3998, 3)
(1586, 1)
(4863, 1)
(448, 1)
(4699, 0)
(1998, 0)
