(1009, 1)
(194, 2)
(246, 2)
(389, 2)
(883, 2)
(90, 3)
(199, 1)
(163, 0)
(262, 1)
(709, 2)
(79, 2)
(304, 2)
(764, 1)
(593, 3)
(369, 1)
(505, 3)
(430, 3)
(134, 1)
(233, 3)
(557, 1)
(176, 2)
(415, 0)
(220, 1)
(579, 0)
(34, 1)
(476, 3)
(999, 3)
(421, 1)
(1015, 1)
(71, 2)
(899, 0)
(561, 0)
(253, 3)
(255, 0)
(179, 3)
(931, 2)
(698, 0)
(326, 0)
(823, 3)
(241, 0)
(945, 2)
(325, 2)
(250, 2)
(601, 3)
(619, 3)
(431, 0)
(302, 0)
(464, 2)
(697, 1)
(449, 2)
(330, 2)
(689, 1)
(435, 0)
(81, 1)
(217, 3)
(442, 3)
(877, 1)
(833, 0)
(165, 2)
(203, 3)
(66, 1)
(862, 1)
(299, 1)
(43, 3)
(1002, 1)
(105, 3)
(185, 0)
(229, 0)
(254, 3)
(971, 2)
(349, 0)
(359, 2)
(243, 2)
(753, 1)
(25, 1)
(365, 3)
(335, 2)
(963, 3)
(705, 2)
(338, 3)
(5, 2)
(739, 3)
(242, 1)
(479, 2)
(997, 0)
