(323, 0)
(573, 3)
(755, 0)
(385, 1)
(151, 3)
(606, 2)
(494, 3)
(695, 0)
(357, 0)
(624, 1)
(367, 2)
(197, 1)
(967, 1)
(436, 3)
(540, 2)
(215, 2)
(40, 3)
(664, 0)
(601, 0)
(686, 2)
(32, 0)
(462, 0)
(625, 0)
(575, 1)
(935, 3)
(395, 1)
(175, 3)
(431, 1)
(326, 0)
(339, 0)
(921, 0)
(157, 3)
(448, 1)
(194, 0)
(961, 0)
(979, 2)
(415, 0)
(995, 1)
(123, 3)
(374, 3)
(715, 1)
(3, 3)
(291, 0)
(7, 0)
(90, 1)
(677, 3)
(425, 0)
(536, 0)
(726, 2)
(988, 3)
(950, 0)
(682, 3)
(840, 2)
(825, 2)
(338, 2)
(135, 1)
(189, 3)
(213, 3)
(31, 3)
(648, 2)
(364, 1)
(44, 3)
(134, 3)
(200, 1)
(530, 2)
(800, 0)
(608, 0)
(324, 3)
(966, 3)
(746, 0)
(220, 2)
(10, 3)
(280, 0)
(615, 0)
(792, 0)
(12, 0)
(346, 1)
(629, 1)
(634, 0)
(796, 0)
(900, 2)
(644, 2)
(262, 3)
(466, 0)
(764, 0)
