(16445, 0)
(18363, 2)
(4933, 0)
(8489, 1)
(11876, 2)
(17222, 1)
(13634, 2)
(11877, 2)
(5888, 0)
(17745, 1)
(10428, 2)
(15281, 3)
(13649, 3)
(4601, 0)
(16234, 1)
(20646, 3)
(20806, 0)
(18679, 3)
(11466, 3)
(12268, 0)
(10922, 3)
(16451, 0)
(18196, 3)
(9801, 0)
(14228, 1)
(18999, 1)
(14821, 1)
(16397, 0)
(11890, 3)
(10451, 2)
(10814, 2)
(16091, 3)
(20007, 3)
(14453, 2)
(12369, 2)
(14023, 0)
(11476, 1)
(6070, 3)
(9032, 2)
(4931, 1)
(8009, 2)
(12729, 2)
(10799, 2)
(20641, 1)
(14471, 3)
(7377, 2)
(10341, 3)
(7852, 1)
(20173, 3)
(6997, 3)
(15586, 0)
(14393, 2)
(16437, 0)
(14317, 1)
(7676, 0)
(10954, 1)
(14611, 1)
(12107, 0)
(14182, 2)
(19670, 2)
(7511, 1)
(6251, 3)
(17896, 3)
(20640, 0)
(17549, 2)
(15901, 2)
(14459, 2)
(10394, 2)
(14055, 3)
(4450, 2)
(17570, 1)
(10580, 1)
(15117, 0)
(18542, 3)
(12628, 0)
(9747, 2)
(16105, 0)
(7979, 0)
(8189, 3)
(14461, 3)
(9973, 3)
(14793, 2)
(11608, 3)
(6383, 1)
(2827, 0)
