(18147, 3)
(10724, 1)
(23441, 2)
(21548, 3)
(11860, 0)
(36366, 2)
(13351, 3)
(25272, 1)
(14756, 2)
(19106, 0)
(16673, 3)
(21233, 3)
(32299, 2)
(30228, 3)
(7855, 2)
(4761, 1)
(26518, 0)
(8295, 1)
(11111, 1)
(36745, 3)
(23428, 0)
(6744, 1)
(28484, 0)
(24458, 3)
(12355, 3)
(15292, 3)
(14825, 3)
(11606, 1)
(26154, 2)
(32351, 2)
(20929, 1)
(16087, 2)
(17562, 0)
(29571, 3)
(24198, 3)
(11463, 3)
(28470, 1)
(9723, 2)
(21142, 0)
(17927, 1)
(31592, 0)
(9607, 3)
(15747, 0)
(36741, 0)
(25284, 1)
(3396, 1)
(17935, 0)
(17085, 3)
(21559, 1)
(18921, 3)
(35001, 2)
(29182, 1)
(15701, 3)
(34420, 1)
(18703, 2)
(21689, 1)
(32271, 1)
(30936, 0)
(8637, 3)
(12091, 2)
(15400, 0)
(22680, 2)
(25650, 1)
(32478, 3)
(28400, 3)
(12573, 1)
(12790, 3)
(27303, 2)
(20086, 2)
(33069, 3)
(28208, 3)
(25586, 1)
(10615, 0)
(12639, 0)
(19812, 3)
(8632, 3)
(8624, 1)
(8900, 1)
(21696, 2)
(7346, 2)
(17065, 3)
(13755, 3)
(34599, 2)
(6704, 3)
(29774, 3)
