(150, 1)
(932, 2)
(610, 1)
(273, 2)
(769, 3)
(647, 1)
(907, 3)
(749, 1)
(819, 1)
(434, 0)
(36, 0)
(127, 0)
(611, 2)
(833, 1)
(686, 1)
(954, 2)
(426, 2)
(814, 0)
(952, 1)
(915, 2)
(145, 1)
(441, 2)
(233, 0)
(575, 2)
(269, 3)
(90, 2)
(712, 0)
(237, 3)
(904, 2)
(422, 3)
(527, 2)
(1009, 1)
(89, 0)
(993, 3)
(357, 1)
(740, 1)
(423, 2)
(362, 2)
(56, 3)
(525, 0)
(329, 3)
(616, 1)
(433, 2)
(78, 1)
(39, 1)
(265, 0)
(189, 3)
(863, 3)
(937, 0)
(346, 1)
(866, 2)
(380, 1)
(351, 3)
(354, 0)
(743, 2)
(435, 1)
(831, 2)
(1021, 0)
(827, 0)
(223, 1)
(79, 3)
(1023, 0)
(537, 2)
(826, 1)
(240, 3)
(1008, 0)
(406, 3)
(50, 3)
(666, 2)
(741, 1)
(636, 3)
(175, 3)
(625, 3)
(193, 0)
(125, 1)
(842, 1)
(847, 0)
(703, 2)
(513, 2)
(339, 2)
(709, 0)
(917, 3)
(499, 0)
(68, 0)
(40, 2)
