(12850, 2)
(2025, 1)
(8826, 3)
(11248, 0)
(3497, 3)
(11595, 0)
(13215, 2)
(4900, 3)
(10849, 0)
(17850, 2)
(18054, 2)
(3637, 1)
(20815, 3)
(4312, 2)
(8193, 2)
(10482, 3)
(8782, 0)
(9494, 1)
(7494, 1)
(17753, 0)
(18709, 2)
(7690, 3)
(2353, 0)
(4139, 2)
(8943, 3)
(4795, 0)
(4764, 0)
(12572, 2)
(14193, 2)
(9194, 1)
(3599, 1)
(3919, 0)
(2643, 3)
(6217, 3)
(4457, 0)
(8685, 3)
(15912, 1)
(5732, 1)
(18983, 0)
(2824, 1)
(9764, 3)
(12252, 3)
(13313, 1)
(17711, 1)
(5083, 0)
(14502, 0)
(12535, 1)
(17239, 2)
(3969, 3)
(10835, 3)
(12444, 2)
(9845, 2)
(19490, 1)
(19311, 2)
(3310, 3)
(18513, 3)
(7707, 2)
(13676, 3)
(2830, 1)
(4607, 0)
(3340, 3)
(10147, 1)
(8335, 3)
(7665, 1)
(14299, 0)
(9006, 0)
(3597, 0)
(20491, 1)
(9685, 2)
(13846, 0)
(11905, 3)
(12063, 1)
(11964, 2)
(16768, 2)
(7867, 1)
(10667, 1)
(19362, 0)
(21627, 2)
(9878, 1)
(13665, 1)
(12257, 1)
(12288, 0)
(18204, 2)
(18057, 3)
(6346, 0)
