(15745, 2)
(8970, 1)
(8492, 1)
(19682, 2)
(14635, 3)
(6555, 0)
(11400, 2)
(10086, 1)
(15297, 1)
(13990, 1)
(10314, 0)
(19346, 0)
(3776, 0)
(1851, 0)
(16442, 3)
(17532, 3)
(8816, 2)
(10760, 0)
(13677, 3)
(14154, 2)
(12594, 0)
(7539, 1)
(16102, 0)
(14335, 3)
(8467, 3)
(18242, 3)
(16418, 2)
(11162, 2)
(11281, 2)
(9643, 1)
(13084, 0)
(12196, 2)
(14670, 2)
(8807, 1)
(2181, 0)
(8351, 2)
(5059, 1)
(11369, 3)
(3150, 3)
(15122, 3)
(12733, 1)
(6073, 2)
(2180, 2)
(4110, 3)
(12574, 0)
(17918, 3)
(6903, 3)
(10176, 2)
(10159, 3)
(19369, 0)
(16294, 1)
(17534, 2)
(1209, 3)
(3457, 3)
(10394, 0)
(6071, 2)
(15748, 1)
(11821, 3)
(12018, 0)
(11583, 2)
(10762, 2)
(2023, 0)
(3654, 1)
(8501, 1)
(19353, 2)
(6031, 2)
(4112, 1)
(15580, 2)
(13821, 0)
(8995, 2)
(11440, 0)
(10779, 0)
(16568, 1)
(6206, 1)
(15749, 0)
(2515, 1)
(12179, 2)
(18708, 3)
(16459, 1)
(10833, 2)
(5122, 2)
(13833, 2)
(16439, 0)
(10648, 0)
(15425, 1)
