(18054, 3)
(13709, 1)
(8818, 1)
(11457, 0)
(7490, 2)
(19834, 3)
(7387, 3)
(3435, 0)
(13250, 0)
(15416, 0)
(12046, 2)
(15424, 1)
(19525, 2)
(16423, 0)
(5252, 0)
(10956, 2)
(20138, 0)
(2159, 0)
(16294, 3)
(12274, 3)
(15255, 2)
(21296, 2)
(16300, 0)
(11236, 1)
(2675, 1)
(7642, 1)
(18851, 2)
(4898, 2)
(3968, 2)
(14810, 0)
(12338, 1)
(8328, 1)
(14840, 1)
(1367, 2)
(4076, 0)
(12257, 0)
(20139, 0)
(6019, 0)
(11558, 2)
(16414, 1)
(17747, 1)
(6561, 3)
(12092, 0)
(14649, 3)
(10182, 3)
(12949, 0)
(16083, 2)
(8964, 2)
(16080, 1)
(17076, 1)
(11453, 1)
(11614, 3)
(10482, 2)
(15920, 3)
(14937, 2)
(7831, 0)
(13583, 2)
(10300, 1)
(11765, 1)
(1215, 1)
(12629, 3)
(11331, 2)
(10595, 1)
(18211, 0)
(1699, 2)
(18501, 2)
(13835, 2)
(8830, 3)
(2665, 2)
(11124, 3)
(12712, 2)
(13044, 0)
(14316, 2)
(18705, 3)
(4927, 3)
(5238, 2)
(12278, 1)
(6085, 2)
(13645, 3)
(14653, 1)
(17881, 0)
(5251, 2)
(17068, 1)
(13966, 2)
(17577, 2)
