(140, 2)
(110, 1)
(740, 2)
(369, 2)
(476, 1)
(505, 2)
(535, 1)
(475, 3)
(597, 2)
(945, 3)
(345, 0)
(590, 1)
(841, 1)
(393, 3)
(960, 0)
(839, 2)
(9, 1)
(211, 2)
(265, 1)
(78, 0)
(872, 1)
(805, 2)
(718, 3)
(914, 3)
(492, 0)
(521, 2)
(764, 1)
(799, 1)
(513, 3)
(969, 2)
(738, 2)
(641, 3)
(539, 0)
(614, 2)
(136, 0)
(876, 0)
(980, 2)
(215, 0)
(750, 2)
(270, 1)
(917, 1)
(607, 3)
(623, 0)
(506, 0)
(335, 1)
(480, 3)
(1020, 0)
(442, 3)
(246, 0)
(220, 2)
(921, 3)
(985, 3)
(759, 0)
(924, 1)
(779, 2)
(662, 3)
(121, 3)
(570, 2)
(900, 2)
(344, 1)
(874, 1)
(1018, 1)
(403, 3)
(627, 1)
(927, 1)
(780, 2)
(206, 3)
(920, 2)
(886, 2)
(156, 3)
(836, 3)
(407, 2)
(365, 0)
(821, 1)
(669, 1)
(670, 0)
(772, 2)
(866, 2)
(709, 0)
(267, 2)
(467, 1)
(936, 0)
(679, 1)
(405, 2)
(953, 2)
