(82, 0)
(853, 0)
(585, 0)
(42, 1)
(863, 2)
(565, 3)
(366, 2)
(875, 2)
(77, 1)
(1020, 0)
(962, 2)
(993, 3)
(74, 1)
(626, 3)
(605, 2)
(931, 0)
(837, 1)
(424, 0)
(251, 2)
(238, 3)
(673, 2)
(1009, 0)
(338, 0)
(997, 0)
(499, 1)
(710, 0)
(791, 3)
(562, 1)
(373, 0)
(348, 3)
(805, 3)
(170, 3)
(965, 0)
(466, 0)
(108, 2)
(123, 3)
(998, 0)
(711, 0)
(342, 1)
(876, 1)
(242, 2)
(406, 0)
(564, 0)
(694, 1)
(751, 1)
(681, 3)
(163, 2)
(1017, 2)
(309, 0)
(579, 2)
(1018, 0)
(737, 3)
(329, 1)
(37, 1)
(893, 1)
(742, 0)
(437, 3)
(81, 0)
(867, 2)
(1015, 1)
(753, 1)
(639, 2)
(255, 3)
(350, 0)
(314, 3)
(304, 0)
(53, 2)
(187, 0)
(457, 3)
(17, 1)
(429, 1)
(239, 3)
(958, 3)
(470, 3)
(882, 3)
(402, 2)
(97, 0)
(720, 3)
(612, 3)
(91, 2)
(365, 0)
(731, 1)
(877, 3)
(169, 1)
(1023, 3)
