(827, 0)
(510, 2)
(923, 0)
(81, 3)
(158, 1)
(909, 2)
(472, 1)
(913, 2)
(485, 3)
(610, 2)
(244, 2)
(259, 0)
(274, 2)
(141, 2)
(983, 2)
(729, 1)
(238, 2)
(522, 2)
(54, 0)
(1006, 1)
(779, 2)
(377, 1)
(548, 1)
(212, 1)
(880, 1)
(311, 3)
(82, 0)
(644, 1)
(74, 2)
(102, 2)
(340, 3)
(430, 2)
(752, 1)
(43, 3)
(550, 3)
(560, 3)
(687, 0)
(953, 3)
(470, 2)
(714, 1)
(112, 3)
(445, 3)
(503, 2)
(414, 3)
(696, 1)
(499, 0)
(875, 1)
(659, 1)
(9, 2)
(358, 0)
(830, 2)
(463, 3)
(412, 1)
(69, 0)
(41, 2)
(642, 3)
(910, 0)
(645, 3)
(361, 0)
(803, 2)
(666, 2)
(726, 3)
(506, 3)
(981, 1)
(35, 2)
(24, 3)
(288, 1)
(892, 1)
(906, 2)
(974, 0)
(818, 2)
(748, 2)
(504, 2)
(886, 0)
(541, 0)
(105, 2)
(420, 0)
(895, 1)
(252, 0)
(834, 0)
(692, 0)
(265, 3)
(526, 3)
(964, 2)
(685, 0)
