(553, 3)
(48, 3)
(770, 2)
(42, 0)
(648, 1)
(905, 3)
(841, 2)
(551, 3)
(357, 0)
(467, 1)
(523, 2)
(446, 2)
(732, 1)
(604, 3)
(93, 1)
(266, 3)
(88, 2)
(478, 2)
(183, 0)
(745, 2)
(845, 0)
(218, 0)
(245, 3)
(805, 2)
(538, 3)
(432, 3)
(476, 3)
(956, 1)
(459, 3)
(906, 0)
(386, 1)
(430, 2)
(749, 1)
(668, 0)
(428, 1)
(645, 1)
(723, 0)
(555, 1)
(332, 3)
(58, 1)
(854, 3)
(90, 3)
(57, 3)
(526, 3)
(74, 3)
(808, 1)
(50, 1)
(522, 2)
(137, 0)
(855, 1)
(781, 2)
(916, 2)
(866, 0)
(833, 0)
(147, 3)
(837, 3)
(136, 0)
(354, 1)
(191, 3)
(441, 3)
(103, 2)
(881, 2)
(265, 1)
(302, 1)
(1008, 1)
(180, 2)
(567, 1)
(77, 0)
(61, 1)
(71, 2)
(880, 1)
(343, 3)
(54, 2)
(954, 1)
(889, 2)
(277, 1)
(72, 1)
(799, 0)
(580, 1)
(375, 0)
(141, 1)
(217, 2)
(843, 1)
(1010, 0)
(338, 1)
