(424, 1)
(385, 0)
(586, 2)
(610, 0)
(362, 1)
(425, 2)
(544, 2)
(639, 1)
(541, 1)
(170, 1)
(564, 1)
(754, 1)
(441, 3)
(402, 3)
(223, 1)
(736, 0)
(490, 0)
(943, 0)
(755, 2)
(581, 0)
(689, 0)
(64, 3)
(745, 2)
(261, 2)
(796, 2)
(892, 1)
(879, 3)
(652, 3)
(668, 3)
(609, 1)
(1012, 2)
(72, 1)
(625, 0)
(738, 2)
(408, 0)
(861, 1)
(210, 1)
(741, 0)
(296, 3)
(184, 2)
(595, 2)
(284, 2)
(929, 1)
(712, 0)
(329, 2)
(764, 3)
(336, 2)
(634, 2)
(831, 3)
(505, 0)
(722, 0)
(724, 2)
(216, 1)
(994, 1)
(811, 2)
(156, 1)
(958, 3)
(255, 3)
(593, 0)
(849, 1)
(149, 3)
(979, 0)
(285, 2)
(525, 1)
(39, 2)
(606, 1)
(616, 3)
(941, 3)
(375, 2)
(898, 0)
(937, 0)
(750, 2)
(679, 0)
(632, 2)
(636, 1)
(664, 3)
(65, 2)
(0, 3)
(603, 3)
(22, 3)
(715, 3)
(267, 3)
(446, 2)
(799, 3)
(195, 3)
