(414, 2)
(638, 3)
(65, 0)
(100, 3)
(8, 3)
(851, 2)
(264, 3)
(248, 2)
(684, 3)
(447, 0)
(286, 1)
(994, 0)
(920, 1)
(228, 3)
(808, 0)
(722, 0)
(235, 2)
(178, 0)
(904, 3)
(878, 0)
(888, 2)
(366, 2)
(326, 0)
(460, 3)
(431, 3)
(983, 2)
(642, 2)
(421, 0)
(685, 3)
(834, 0)
(404, 3)
(428, 2)
(856, 1)
(156, 1)
(820, 2)
(276, 0)
(377, 3)
(775, 2)
(583, 3)
(137, 2)
(935, 3)
(483, 1)
(437, 0)
(444, 1)
(141, 3)
(438, 1)
(213, 2)
(18, 0)
(949, 2)
(868, 3)
(415, 3)
(725, 2)
(375, 0)
(922, 0)
(95, 0)
(160, 3)
(565, 3)
(867, 2)
(424, 2)
(781, 3)
(548, 0)
(502, 2)
(333, 2)
(892, 3)
(952, 3)
(836, 1)
(284, 3)
(73, 2)
(102, 0)
(862, 0)
(261, 3)
(236, 1)
(467, 0)
(34, 3)
(104, 1)
(263, 1)
(127, 2)
(200, 1)
(83, 0)
(356, 0)
(884, 2)
(555, 1)
(627, 1)
(281, 0)
(512, 1)
